label,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,0.9999999403953552,0.3888570666313171,0.624464750289917,0.1442835628986358,0.2098968029022216,-0.0283162575215101,0.1580462306737899,0.1744471192359924,0.5512651205062866,0.0069123646244406,-0.186855748295784,0.1436213701963424,0.1349776685237884,0.4948543906211853,0.0730818063020706,-0.2585389614105224
IRI_Fantasy,0.3888570666313171,1.0,0.5345879793167114,0.3396921157836914,0.1126337796449661,0.1546456217765808,-0.0323998779058456,0.2442823648452758,0.2363583147525787,-0.3077685832977295,0.1241736561059951,0.0159080177545547,0.0536391027271747,0.257176399230957,-0.0369034968316555,-0.0531969107687473
IRI_Empathic_concern,0.624464750289917,0.5345879793167114,0.9999999403953552,0.400290310382843,0.1109611839056015,0.1459175050258636,0.024700079113245,0.2851607799530029,0.5865168571472168,-0.1806853115558624,0.063454620540142,0.0566470175981521,0.02082384750247,0.4818823933601379,-0.0272749699652194,-0.2495657354593277
IRI_Personal_distress,0.1442835628986358,0.3396921157836914,0.400290310382843,1.0,-0.2562785744667053,0.5308988690376282,-0.4163366258144378,0.0011300416663289,0.2367934137582779,-0.46872478723526,0.5245319604873657,-0.2820331752300262,-0.2145041078329086,0.2602305710315704,-0.2750940322875976,0.2407230883836746
PANAS_Positive_Affect,0.2098968029022216,0.1126337796449661,0.1109611839056015,-0.2562785744667053,0.9999999403953552,-0.1369056701660156,0.580350399017334,0.4429785013198852,0.0421749800443649,0.3371566534042358,-0.3256014585494995,0.536243200302124,0.5786444544792175,0.1205099299550056,0.5646194219589233,-0.455271452665329
PANAS_Negative_Affect,-0.0283162575215101,0.1546456217765808,0.1459175050258636,0.5308988690376282,-0.1369056701660156,1.0,-0.496619313955307,-0.0860397666692733,-0.0914411544799804,-0.4519829452037811,0.539600133895874,-0.1583587229251861,-0.2468843162059784,0.0179199036210775,-0.3539640605449676,0.3298359513282776
POM_Peace_of_Mind,0.1580462306737899,-0.0323998779058456,0.024700079113245,-0.4163366258144378,0.580350399017334,-0.496619313955307,1.000000238418579,0.2878638803958893,0.0711849778890609,0.3066086769104004,-0.5214473605155945,0.2931613326072693,0.3722280859947204,0.1505600363016128,0.7509660720825195,-0.5665472745895386
BigFive_Extraversion,0.1744471192359924,0.2442823648452758,0.2851607799530029,0.0011300416663289,0.4429785013198852,-0.0860397666692733,0.2878638803958893,0.9999998807907104,0.0249945223331451,-0.0373588427901268,-0.0847917944192886,0.4183332324028015,0.4113872051239013,0.2661819756031036,0.3405536413192749,-0.5376418828964233
BigFive_Agreeableness,0.5512651205062866,0.2363583147525787,0.5865168571472168,0.2367934137582779,0.0421749800443649,-0.0914411544799804,0.0711849778890609,0.0249945223331451,1.0,0.0128609761595726,-0.2365477234125137,-0.0499318838119506,0.0028953105211257,0.4811616539955139,-0.0527228452265262,-0.123946875333786
BigFive_Conscientiousness,0.0069123646244406,-0.3077685832977295,-0.1806853115558624,-0.46872478723526,0.3371566534042358,-0.4519829452037811,0.3066086769104004,-0.0373588427901268,0.0128609761595726,1.0,-0.3564848899841308,0.2027904987335205,0.259126752614975,0.0350857153534889,0.3019324839115143,-0.216927483677864
BigFive_Neuroticism,-0.186855748295784,0.1241736561059951,0.063454620540142,0.5245319604873657,-0.3256014585494995,0.539600133895874,-0.5214473605155945,-0.0847917944192886,-0.2365477234125137,-0.3564848899841308,1.0,-0.1753547340631485,-0.2884154319763183,-0.1547381281852722,-0.2650374174118042,0.2952182590961456
BigFive_Openness,0.1436213701963424,0.0159080177545547,0.0566470175981521,-0.2820331752300262,0.536243200302124,-0.1583587229251861,0.2931613326072693,0.4183332324028015,-0.0499318838119506,0.2027904987335205,-0.1753547340631485,1.000000238418579,0.4643285870552063,0.0099234860390424,0.3426321148872375,-0.3624178469181061
SelfConst_Independent_self,0.1349776685237884,0.0536391027271747,0.02082384750247,-0.2145041078329086,0.5786444544792175,-0.2468843162059784,0.3722280859947204,0.4113872051239013,0.0028953105211257,0.259126752614975,-0.2884154319763183,0.4643285870552063,1.0,0.0957594141364097,0.3938060104846954,-0.3170129656791687
SelfConst_Interdependent_self,0.4948543906211853,0.257176399230957,0.4818823933601379,0.2602305710315704,0.1205099299550056,0.0179199036210775,0.1505600363016128,0.2661819756031036,0.4811616539955139,0.0350857153534889,-0.1547381281852722,0.0099234860390424,0.0957594141364097,0.9999999403953552,0.1844470202922821,-0.2418556213378906
LifeSat_Life_Satisfaction,0.0730818063020706,-0.0369034968316555,-0.0272749699652194,-0.2750940322875976,0.5646194219589233,-0.3539640605449676,0.7509660720825195,0.3405536413192749,-0.0527228452265262,0.3019324839115143,-0.2650374174118042,0.3426321148872375,0.3938060104846954,0.1844470202922821,1.0,-0.5614744424819946
Lonely_Loneliness,-0.2585389614105224,-0.0531969107687473,-0.2495657354593277,0.2407230883836746,-0.455271452665329,0.3298359513282776,-0.5665472745895386,-0.5376418828964233,-0.123946875333786,-0.216927483677864,0.2952182590961456,-0.3624178469181061,-0.3170129656791687,-0.2418556213378906,-0.5614744424819946,1.0
