label,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,1.0,0.8990468978881836,0.8740375638008118,0.8013697862625122,0.5179440975189209,0.5080378651618958,0.7769524455070496,0.5151495337486267,0.5678187012672424,0.5584001541137695,0.5042724013328552,0.5789817571640015,0.9003730416297913,0.891572117805481,0.7970707416534424,0.749372661113739
IRI_Fantasy,0.8990468978881836,1.0,0.877005398273468,0.7935256958007812,0.5630001425743103,0.5391921997070312,0.7955330610275269,0.5389785170555115,0.592602014541626,0.5851428508758545,0.517461359500885,0.5919337868690491,0.9005440473556519,0.8868454694747925,0.8004160523414612,0.7581260204315186
IRI_Empathic_concern,0.8740375638008118,0.877005398273468,1.0,0.8227272033691406,0.5173452496528625,0.5139559507369995,0.7738290429115295,0.4942636489868164,0.541487455368042,0.5377066731452942,0.501741349697113,0.5589396357536316,0.8767656087875366,0.8723720908164978,0.7886859178543091,0.7552185654640198
IRI_Personal_distress,0.8013697862625122,0.7935256958007812,0.8227272033691406,1.0,0.4851939976215362,0.5061090588569641,0.7326316833496094,0.5048575401306152,0.5193127393722534,0.5026007890701294,0.5536167025566101,0.5512017607688904,0.8044919371604919,0.802990198135376,0.7533263564109802,0.6519739627838135
PANAS_Positive_Affect,0.5179440975189209,0.5630001425743103,0.5173452496528625,0.4851939976215362,1.0000001192092896,0.8286346197128296,0.6207993030548096,0.7567328810691833,0.7220383286476135,0.7280306220054626,0.6109085083007812,0.6259125471115112,0.5712683200836182,0.6328014731407166,0.5097681879997253,0.4856528043746948
PANAS_Negative_Affect,0.5080378651618958,0.5391921997070312,0.5139559507369995,0.5061090588569641,0.8286346197128296,1.0,0.6619833111763,0.7447496056556702,0.7202284932136536,0.7350903153419495,0.6712703704833984,0.6045653223991394,0.5676797032356262,0.6132071018218994,0.5040673017501831,0.4798233211040497
POM_Peace_of_Mind,0.7769524455070496,0.7955330610275269,0.7738290429115295,0.7326316833496094,0.6207993030548096,0.6619833111763,1.0,0.6312722563743591,0.6423553228378296,0.6734740138053894,0.6308062672615051,0.6023944020271301,0.8399090766906738,0.8307139277458191,0.7679105997085571,0.6901477575302124
BigFive_Extraversion,0.5151495337486267,0.5389785170555115,0.4942636489868164,0.5048575401306152,0.7567328810691833,0.7447496056556702,0.6312722563743591,1.0000001192092896,0.7627759575843811,0.7519668340682983,0.6978664398193359,0.6160092949867249,0.5687779784202576,0.6035296320915222,0.4988998174667358,0.4602628648281097
BigFive_Agreeableness,0.5678187012672424,0.592602014541626,0.541487455368042,0.5193127393722534,0.7220383286476135,0.7202284932136536,0.6423553228378296,0.7627759575843811,1.0000001192092896,0.7477235198020935,0.6451413035392761,0.6191206574440002,0.6257739663124084,0.6491419076919556,0.5287405848503113,0.5131341814994812
BigFive_Conscientiousness,0.5584001541137695,0.5851428508758545,0.5377066731452942,0.5026007890701294,0.7280306220054626,0.7350903153419495,0.6734740138053894,0.7519668340682983,0.7477235198020935,1.0000001192092896,0.6301794648170471,0.6511749625205994,0.6254770159721375,0.6472102999687195,0.5443838238716125,0.5209712386131287
BigFive_Neuroticism,0.5042724013328552,0.517461359500885,0.501741349697113,0.5536167025566101,0.6109085083007812,0.6712703704833984,0.6308062672615051,0.6978664398193359,0.6451413035392761,0.6301794648170471,1.0000001192092896,0.5563089847564697,0.5561538934707642,0.5752137899398804,0.48373943567276,0.4550164639949798
BigFive_Openness,0.5789817571640015,0.5919337868690491,0.5589396357536316,0.5512017607688904,0.6259125471115112,0.6045653223991394,0.6023944020271301,0.6160092949867249,0.6191206574440002,0.6511749625205994,0.5563089847564697,1.0,0.6382177472114563,0.6570131778717041,0.5477654337882996,0.5184516906738281
SelfConst_Independent_self,0.9003730416297913,0.9005440473556519,0.8767656087875366,0.8044919371604919,0.5712683200836182,0.5676797032356262,0.8399090766906738,0.5687779784202576,0.6257739663124084,0.6254770159721375,0.5561538934707642,0.6382177472114563,1.0000001192092896,0.9219915866851808,0.8146825432777405,0.7664167881011963
SelfConst_Interdependent_self,0.891572117805481,0.8868454694747925,0.8723720908164978,0.802990198135376,0.6328014731407166,0.6132071018218994,0.8307139277458191,0.6035296320915222,0.6491419076919556,0.6472102999687195,0.5752137899398804,0.6570131778717041,0.9219915866851808,1.0,0.8118427395820618,0.7612267732620239
LifeSat_Life_Satisfaction,0.7970707416534424,0.8004160523414612,0.7886859178543091,0.7533263564109802,0.5097681879997253,0.5040673017501831,0.7679105997085571,0.4988998174667358,0.5287405848503113,0.5443838238716125,0.48373943567276,0.5477654337882996,0.8146825432777405,0.8118427395820618,0.9999998807907104,0.6581003665924072
Lonely_Loneliness,0.749372661113739,0.7581260204315186,0.7552185654640198,0.6519739627838135,0.4856528043746948,0.4798233211040497,0.6901477575302124,0.4602628648281097,0.5131341814994812,0.5209712386131287,0.4550164639949798,0.5184516906738281,0.7664167881011963,0.7612267732620239,0.6581003665924072,1.0
