,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,1.0000001192092896,0.6053813099861145,0.6571763157844543,0.33319899439811707,0.43057623505592346,-0.3949149250984192,-0.341218501329422,0.2525901794433594,0.47009947896003723,0.5375480651855469,-0.2335890233516693,0.11796663701534271,0.4134664833545685,0.11991993337869644,0.10569482296705246,-0.5123267769813538
IRI_Fantasy,0.6053813099861145,1.0,0.6905584931373596,0.39652419090270996,0.46748876571655273,-0.365364134311676,-0.2540442943572998,0.22631406784057617,0.544535219669342,0.49605387449264526,-0.14395226538181305,-0.1649329960346222,0.35243892669677734,0.07124082744121552,0.09306711703538895,-0.37853097915649414
IRI_Empathic_concern,0.6571763157844543,0.6905584931373596,1.0000001192092896,0.4579470157623291,0.4473362863063812,-0.41557011008262634,-0.21948722004890442,0.3259388506412506,0.6443672180175781,0.46886736154556274,-0.23935112357139587,-0.13214032351970673,0.381231427192688,0.16809940338134766,-0.0784699022769928,-0.34729865193367004
IRI_Personal_distress,0.33319899439811707,0.39652419090270996,0.4579470157623291,1.0,0.20790857076644897,-0.19837328791618347,-0.10516178607940674,-0.02369506098330021,0.4318958818912506,0.39211177825927734,-0.22206461429595947,-0.12812894582748413,0.3115825951099396,0.10912444442510605,0.02925976924598217,-0.20689259469509125
PANAS_Positive_Affect,0.43057623505592346,0.46748876571655273,0.4473362863063812,0.20790857076644897,1.0,-0.3396758437156677,-0.20857127010822296,0.25189024209976196,0.3746282160282135,0.375346302986145,-0.30886125564575195,0.07448611408472061,0.4131770133972168,-0.07325684279203415,0.04575611650943756,-0.4303962290287018
PANAS_Negative_Affect,-0.3949149250984192,-0.365364134311676,-0.41557011008262634,-0.19837328791618347,-0.3396758437156677,1.0000001192092896,0.19801536202430725,-0.13478262722492218,-0.3400908410549164,-0.21832197904586792,0.27157971262931824,-0.03897346556186676,-0.16905619204044342,0.12636277079582214,-0.030906664207577705,0.3450861871242523
POM_Peace_of_Mind,-0.341218501329422,-0.2540442943572998,-0.21948722004890442,-0.10516178607940674,-0.20857127010822296,0.19801536202430725,1.0000001192092896,0.08700474351644516,-0.3008284866809845,-0.21239259839057922,0.14001666009426117,0.0012664108071476221,-0.035782527178525925,-0.1119377389550209,0.03477683663368225,0.35835525393486023
BigFive_Extraversion,0.2525901794433594,0.22631406784057617,0.3259388506412506,-0.02369506098330021,0.25189024209976196,-0.13478262722492218,0.08700474351644516,1.0000001192092896,0.09097391366958618,0.08491885662078857,-0.08578108996152878,0.05055207014083862,0.2912009060382843,0.08573424816131592,0.1350492238998413,-0.1653207689523697
BigFive_Agreeableness,0.47009947896003723,0.544535219669342,0.6443672180175781,0.4318958818912506,0.3746282160282135,-0.3400908410549164,-0.3008284866809845,0.09097391366958618,1.0,0.38298696279525757,-0.22678424417972565,-0.13204453885555267,0.1590532809495926,0.1529783457517624,-0.09262852370738983,-0.3495136797428131
BigFive_Conscientiousness,0.5375480651855469,0.49605387449264526,0.46886736154556274,0.39211177825927734,0.375346302986145,-0.21832197904586792,-0.21239259839057922,0.08491885662078857,0.38298696279525757,1.0000001192092896,-0.28458642959594727,-0.09525520354509354,0.3877544701099396,0.08284492790699005,-0.012050963006913662,-0.3354130983352661
BigFive_Neuroticism,-0.2335890233516693,-0.14395226538181305,-0.23935112357139587,-0.22206461429595947,-0.30886125564575195,0.27157971262931824,0.14001666009426117,-0.08578108996152878,-0.22678424417972565,-0.28458642959594727,1.0,0.03866105154156685,-0.17179922759532928,0.04268424212932587,0.14371831715106964,0.35973379015922546
BigFive_Openness,0.11796663701534271,-0.1649329960346222,-0.13214032351970673,-0.12812894582748413,0.07448611408472061,-0.03897346556186676,0.0012664108071476221,0.05055207014083862,-0.13204453885555267,-0.09525520354509354,0.03866105154156685,1.0000001192092896,0.07549594342708588,-0.1864902526140213,0.08016595989465714,-0.0981922298669815
SelfConst_Independent_self,0.4134664833545685,0.35243892669677734,0.381231427192688,0.3115825951099396,0.4131770133972168,-0.16905619204044342,-0.035782527178525925,0.2912009060382843,0.1590532809495926,0.3877544701099396,-0.17179922759532928,0.07549594342708588,1.0,-0.15090802311897278,0.11633846163749695,-0.30734825134277344
SelfConst_Interdependent_self,0.11991993337869644,0.07124082744121552,0.16809940338134766,0.10912444442510605,-0.07325684279203415,0.12636277079582214,-0.1119377389550209,0.08573424816131592,0.1529783457517624,0.08284492790699005,0.04268424212932587,-0.1864902526140213,-0.15090802311897278,1.0000001192092896,-0.09516065567731857,0.0646379292011261
LifeSat_Life_Satisfaction,0.10569482296705246,0.09306711703538895,-0.0784699022769928,0.02925976924598217,0.04575611650943756,-0.030906664207577705,0.03477683663368225,0.1350492238998413,-0.09262852370738983,-0.012050963006913662,0.14371831715106964,0.08016595989465714,0.11633846163749695,-0.09516065567731857,1.0000001192092896,-0.0038208365440368652
Lonely_Loneliness,-0.5123267769813538,-0.37853097915649414,-0.34729865193367004,-0.20689259469509125,-0.4303962290287018,0.3450861871242523,0.35835525393486023,-0.1653207689523697,-0.3495136797428131,-0.3354130983352661,0.35973379015922546,-0.0981922298669815,-0.30734825134277344,0.0646379292011261,-0.0038208365440368652,1.0
