,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,1.0000001192092896,0.619239866733551,0.6486563086509705,0.2244858741760254,0.435804545879364,-0.36254504323005676,-0.3535113036632538,0.24497896432876587,0.48566699028015137,0.5006372332572937,-0.2204250991344452,0.16156549751758575,0.3234561085700989,0.18556347489356995,0.13379055261611938,-0.5290343165397644
IRI_Fantasy,0.619239866733551,1.0,0.6958333253860474,0.3660815954208374,0.4506605863571167,-0.36519554257392883,-0.25766634941101074,0.21750952303409576,0.572896420955658,0.46024569869041443,-0.1575174480676651,-0.14916680753231049,0.3099863827228546,0.11369264125823975,0.09664522856473923,-0.421557754278183
IRI_Empathic_concern,0.6486563086509705,0.6958333253860474,1.0,0.3977166712284088,0.4340507388114929,-0.38135015964508057,-0.1714305728673935,0.3236105740070343,0.6762829422950745,0.4132826328277588,-0.2246246039867401,-0.11753138154745102,0.309090793132782,0.2544076144695282,-0.07979203015565872,-0.3689412772655487
IRI_Personal_distress,0.2244858741760254,0.3660815954208374,0.3977166712284088,1.0,0.12847140431404114,-0.12462753057479858,-0.1038832738995552,-0.04720962792634964,0.44246533513069153,0.280889630317688,-0.20379608869552612,-0.1532643437385559,0.22328665852546692,0.1912148892879486,0.018433256074786186,-0.18459153175354004
PANAS_Positive_Affect,0.435804545879364,0.4506605863571167,0.4340507388114929,0.12847140431404114,1.0000001192092896,-0.34069573879241943,-0.15089374780654907,0.3084718883037567,0.36978772282600403,0.36062121391296387,-0.3360752761363983,0.14181305468082428,0.4733384847640991,-0.06887782365083694,0.0805419534444809,-0.4648687541484833
PANAS_Negative_Affect,-0.36254504323005676,-0.36519554257392883,-0.38135015964508057,-0.12462753057479858,-0.34069573879241943,1.0000001192092896,0.18779577314853668,-0.11002277582883835,-0.37306830286979675,-0.19357001781463623,0.28641417622566223,-0.01854759082198143,-0.10003024339675903,0.08638636022806168,-0.028968583792448044,0.39624059200286865
POM_Peace_of_Mind,-0.3535113036632538,-0.25766634941101074,-0.1714305728673935,-0.1038832738995552,-0.15089374780654907,0.18779577314853668,1.0000001192092896,0.15778319537639618,-0.28091534972190857,-0.19042406976222992,0.15522894263267517,0.004489357583224773,0.023191040381789207,-0.1259327232837677,0.05954454839229584,0.3661285936832428
BigFive_Extraversion,0.24497896432876587,0.21750952303409576,0.3236105740070343,-0.04720962792634964,0.3084718883037567,-0.11002277582883835,0.15778319537639618,1.0,0.07068346440792084,0.08148122578859329,-0.03233390301465988,0.11131487786769867,0.3333386480808258,0.0853322297334671,0.17143632471561432,-0.18832223117351532
BigFive_Agreeableness,0.48566699028015137,0.572896420955658,0.6762829422950745,0.44246533513069153,0.36978772282600403,-0.37306830286979675,-0.28091534972190857,0.07068346440792084,1.0,0.36951330304145813,-0.2853499948978424,-0.15984101593494415,0.1485857218503952,0.2213606983423233,-0.08846960216760635,-0.3844107389450073
BigFive_Conscientiousness,0.5006372332572937,0.46024569869041443,0.4132826328277588,0.280889630317688,0.36062121391296387,-0.19357001781463623,-0.19042406976222992,0.08148122578859329,0.36951330304145813,1.0000001192092896,-0.2941650450229645,-0.06549312174320221,0.31020957231521606,0.08255165815353394,0.023920249193906784,-0.3760673999786377
BigFive_Neuroticism,-0.2204250991344452,-0.1575174480676651,-0.2246246039867401,-0.20379608869552612,-0.3360752761363983,0.28641417622566223,0.15522894263267517,-0.03233390301465988,-0.2853499948978424,-0.2941650450229645,1.0,0.03784820809960365,-0.17903673648834229,0.04177454486489296,0.13092397153377533,0.424277126789093
BigFive_Openness,0.16156549751758575,-0.14916680753231049,-0.11753138154745102,-0.1532643437385559,0.14181305468082428,-0.01854759082198143,0.004489357583224773,0.11131487786769867,-0.15984101593494415,-0.06549312174320221,0.03784820809960365,1.0,0.11049066483974457,-0.16797661781311035,0.1470147967338562,-0.08177180588245392
SelfConst_Independent_self,0.3234561085700989,0.3099863827228546,0.309090793132782,0.22328665852546692,0.4733384847640991,-0.10003024339675903,0.023191040381789207,0.3333386480808258,0.1485857218503952,0.31020957231521606,-0.17903673648834229,0.11049066483974457,1.0000001192092896,-0.15881091356277466,0.12895049154758453,-0.31904336810112
SelfConst_Interdependent_self,0.18556347489356995,0.11369264125823975,0.2544076144695282,0.1912148892879486,-0.06887782365083694,0.08638636022806168,-0.1259327232837677,0.0853322297334671,0.2213606983423233,0.08255165815353394,0.04177454486489296,-0.16797661781311035,-0.15881091356277466,1.0,-0.09982233494520187,0.04374750331044197
LifeSat_Life_Satisfaction,0.13379055261611938,0.09664522856473923,-0.07979203015565872,0.018433256074786186,0.0805419534444809,-0.028968583792448044,0.05954454839229584,0.17143632471561432,-0.08846960216760635,0.023920249193906784,0.13092397153377533,0.1470147967338562,0.12895049154758453,-0.09982233494520187,1.0000001192092896,-0.0457257404923439
Lonely_Loneliness,-0.5290343165397644,-0.421557754278183,-0.3689412772655487,-0.18459153175354004,-0.4648687541484833,0.39624059200286865,0.3661285936832428,-0.18832223117351532,-0.3844107389450073,-0.3760673999786377,0.424277126789093,-0.08177180588245392,-0.31904336810112,0.04374750331044197,-0.0457257404923439,1.0
