label,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,1.0,0.1357761232178342,0.0695112492917669,-0.1584240113927078,0.0963907649681098,0.1430172389203189,0.0795474136611368,-0.0425750014851077,0.2368741638010969,0.3267136882882566,-0.0219996311713688,0.0714362017724599,0.1201201895400532,0.1128754727565514,-0.0027899253526063,-0.1024607449641269
IRI_Fantasy,0.1357761232178342,1.0,0.4728279654415073,0.2036356696412293,0.2676339382827724,0.1019886611018582,0.0825452621649386,0.0397013744719917,0.0258692498323903,-0.3751327225379893,0.0053593713071946,0.1043903446048125,0.1021475031976543,-0.176396175355358,0.0408813952673135,-0.0966293323361936
IRI_Empathic_concern,0.0695112492917669,0.4728279654415073,1.0,0.2193037928431643,-0.0099498943909232,0.2225126470710572,0.0158865993100584,0.1361534630730531,0.1311395239296756,-0.5538386336639008,0.0262682296572847,0.1583630181727509,0.0160706757591383,-0.4882038568344428,0.0791597088732145,-0.1674313305509473
IRI_Personal_distress,-0.1584240113927078,0.2036356696412293,0.2193037928431643,1.0,-0.1652899716513519,0.5204016014085655,-0.1578063322031813,-0.1925952432434192,-0.0149897115003115,-0.6658651657047494,0.1620596065508592,0.0167933300810818,-0.2837218615194335,-0.1165230579289858,-0.0689584764707231,0.2327634605384058
PANAS_Positive_Affect,0.0963907649681098,0.2676339382827724,-0.0099498943909232,-0.1652899716513519,1.0,-0.512445162034223,0.8021299380792907,0.2219896010405348,0.0324024854170634,0.0193431156642265,-0.2928272412810992,0.0649369397307799,0.3779772298932464,0.0628418575208245,0.6488139796544786,-0.293507815413106
PANAS_Negative_Affect,0.1430172389203189,0.1019886611018582,0.2225126470710572,0.5204016014085655,-0.512445162034223,1.0,-0.5701628820892569,-0.0286228115355929,-0.166348298837109,-0.2474960144035352,0.3566171210449444,-0.0428013943675935,-0.2403409534113133,0.0046970220680203,-0.4610008694708163,0.1493714564624343
POM_Peace_of_Mind,0.0795474136611368,0.0825452621649386,0.0158865993100584,-0.1578063322031813,0.8021299380792907,-0.5701628820892569,1.0,0.2170584406743445,0.0249819369543011,0.018091988423185,-0.3475479718674535,0.0576481011703017,0.2861261332617511,-0.0555488421902144,0.8283169279260238,-0.3475806932269302
BigFive_Extraversion,-0.0425750014851077,0.0397013744719917,0.1361534630730531,-0.1925952432434192,0.2219896010405348,-0.0286228115355929,0.2170584406743445,1.0,-0.2247395916670185,0.1247814184455252,0.1195505033400103,0.1339057244583385,0.4027920805952377,-0.0389550155952875,0.3863358299537117,-0.2887449017038256
BigFive_Agreeableness,0.2368741638010969,0.0258692498323903,0.1311395239296756,-0.0149897115003115,0.0324024854170634,-0.166348298837109,0.0249819369543011,-0.2247395916670185,1.0,0.1396095919218277,-0.0702407411088949,0.081051786770233,-0.036734716166736,0.0391376797870436,-0.0305998267608852,0.0216515143185228
BigFive_Conscientiousness,0.3267136882882566,-0.3751327225379893,-0.5538386336639008,-0.6658651657047494,0.0193431156642265,-0.2474960144035352,0.018091988423185,0.1247814184455252,0.1396095919218277,1.0,-0.0460599927552822,-0.1408717287649823,0.0914792187431878,0.1801540581301228,0.0189445172107136,-0.0996411089541543
BigFive_Neuroticism,-0.0219996311713688,0.0053593713071946,0.0262682296572847,0.1620596065508592,-0.2928272412810992,0.3566171210449444,-0.3475479718674535,0.1195505033400103,-0.0702407411088949,-0.0460599927552822,1.0,-0.1196212967289662,-0.0356613588602691,-0.0141269169562782,-0.219787651497793,0.0768873444899257
BigFive_Openness,0.0714362017724599,0.1043903446048125,0.1583630181727509,0.0167933300810818,0.0649369397307799,-0.0428013943675935,0.0576481011703017,0.1339057244583385,0.081051786770233,-0.1408717287649823,-0.1196212967289662,1.0,0.0637147742306662,-0.0898589150747165,0.0355206941687663,-0.0364166687349501
SelfConst_Independent_self,0.1201201895400532,0.1021475031976543,0.0160706757591383,-0.2837218615194335,0.3779772298932464,-0.2403409534113133,0.2861261332617511,0.4027920805952377,-0.036734716166736,0.0914792187431878,-0.0356613588602691,0.0637147742306662,1.0,0.2215896487563272,0.2338240560477072,-0.2246103705539581
SelfConst_Interdependent_self,0.1128754727565514,-0.176396175355358,-0.4882038568344428,-0.1165230579289858,0.0628418575208245,0.0046970220680203,-0.0555488421902144,-0.0389550155952875,0.0391376797870436,0.1801540581301228,-0.0141269169562782,-0.0898589150747165,0.2215896487563272,1.0,-0.2934941347875711,0.1197725092211502
LifeSat_Life_Satisfaction,-0.0027899253526063,0.0408813952673135,0.0791597088732145,-0.0689584764707231,0.6488139796544786,-0.4610008694708163,0.8283169279260238,0.3863358299537117,-0.0305998267608852,0.0189445172107136,-0.219787651497793,0.0355206941687663,0.2338240560477072,-0.2934941347875711,1.0,-0.3830417750137814
Lonely_Loneliness,-0.1024607449641269,-0.0966293323361936,-0.1674313305509473,0.2327634605384058,-0.293507815413106,0.1493714564624343,-0.3475806932269302,-0.2887449017038256,0.0216515143185228,-0.0996411089541543,0.0768873444899257,-0.0364166687349501,-0.2246103705539581,0.1197725092211502,-0.3830417750137814,1.0
