label,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,1.0000001192092896,0.3065630793571472,0.4687021374702453,0.2230823636054992,0.2584045529365539,0.1128986999392509,0.0434938296675682,0.3393341898918152,0.4959648549556732,-0.110160194337368,0.0622998923063278,0.1925927996635437,0.2491974681615829,0.4181021451950073,0.1284232884645462,-0.2979334592819214
IRI_Fantasy,0.3065630793571472,0.9999998807907104,0.3963763415813446,0.376320481300354,0.1635192930698394,0.3697407841682434,-0.253177285194397,0.113539919257164,0.2898580431938171,-0.3528405427932739,0.3189156055450439,0.0657675564289093,0.1074550002813339,0.2392003238201141,-0.1860968917608261,-0.0017463755793869
IRI_Empathic_concern,0.4687021374702453,0.3963763415813446,1.0,0.4530856907367706,0.3336944878101349,0.4139170348644256,-0.1637797802686691,0.2341906279325485,0.6647932529449463,-0.2639292478561401,0.3441675901412964,0.236412689089775,0.0252655781805515,0.5399526953697205,-0.070021316409111,-0.293856680393219
IRI_Personal_distress,0.2230823636054992,0.376320481300354,0.4530856907367706,0.9999999403953552,0.0180379245430231,0.6081778407096863,-0.3706626892089844,0.0327293202280998,0.3974743485450744,-0.375125527381897,0.5812453031539917,-0.1372997760772705,-0.0469698533415794,0.4243479371070862,-0.1539943367242813,0.0420649424195289
PANAS_Positive_Affect,0.2584045529365539,0.1635192930698394,0.3336944878101349,0.0180379245430231,1.0,0.1609866321086883,0.2325590550899505,0.2318162471055984,0.3197232484817505,0.1548364907503128,0.1323995292186737,0.3383541703224182,0.395694762468338,0.2084536552429199,0.2947671711444855,-0.4348237514495849
PANAS_Negative_Affect,0.1128986999392509,0.3697407841682434,0.4139170348644256,0.6081778407096863,0.1609866321086883,0.9999998211860656,-0.5728234052658081,-0.0751738250255584,0.3156300485134125,-0.3013746440410614,0.7784250974655151,0.0282257068902254,-0.2328281998634338,0.3098175525665283,-0.3678363263607025,0.1748597919940948
POM_Peace_of_Mind,0.0434938296675682,-0.253177285194397,-0.1637797802686691,-0.3706626892089844,0.2325590550899505,-0.5728234052658081,1.0,0.2391907423734665,-0.1224383264780044,0.1616703867912292,-0.564003586769104,0.1079012155532836,0.3086070716381073,-0.0854260548949241,0.7033472061157227,-0.3594348430633545
BigFive_Extraversion,0.3393341898918152,0.113539919257164,0.2341906279325485,0.0327293202280998,0.2318162471055984,-0.0751738250255584,0.2391907423734665,0.9999998807907104,0.0070658950135111,-0.3342987298965454,-0.0204547960311174,0.3487256169319153,0.4444594085216522,0.1306531131267547,0.2680814862251282,-0.4607476890087127
BigFive_Agreeableness,0.4959648549556732,0.2898580431938171,0.6647932529449463,0.3974743485450744,0.3197232484817505,0.3156300485134125,-0.1224383264780044,0.0070658950135111,1.0,-0.1230705976486206,0.1990125477313995,0.0614796914160251,-0.0549897775053978,0.5871312618255615,-0.0136672817170619,-0.2912918031215668
BigFive_Conscientiousness,-0.110160194337368,-0.3528405427932739,-0.2639292478561401,-0.375125527381897,0.1548364907503128,-0.3013746440410614,0.1616703867912292,-0.3342987298965454,-0.1230705976486206,1.0,-0.1965218931436538,0.0351940244436264,0.0098608378320932,-0.1664635837078094,0.199706882238388,-0.054328266531229
BigFive_Neuroticism,0.0622998923063278,0.3189156055450439,0.3441675901412964,0.5812453031539917,0.1323995292186737,0.7784250974655151,-0.564003586769104,-0.0204547960311174,0.1990125477313995,-0.1965218931436538,0.9999999403953552,0.0716135203838348,-0.0733491480350494,0.2290361076593399,-0.3226187229156494,0.1707404255867004
BigFive_Openness,0.1925927996635437,0.0657675564289093,0.236412689089775,-0.1372997760772705,0.3383541703224182,0.0282257068902254,0.1079012155532836,0.3487256169319153,0.0614796914160251,0.0351940244436264,0.0716135203838348,1.0000001192092896,0.3060207962989807,-0.0890158861875534,0.0994587913155555,-0.1921010762453079
SelfConst_Independent_self,0.2491974681615829,0.1074550002813339,0.0252655781805515,-0.0469698533415794,0.395694762468338,-0.2328281998634338,0.3086070716381073,0.4444594085216522,-0.0549897775053978,0.0098608378320932,-0.0733491480350494,0.3060207962989807,1.0,0.0065931491553783,0.3497307300567627,-0.1150836497545242
SelfConst_Interdependent_self,0.4181021451950073,0.2392003238201141,0.5399526953697205,0.4243479371070862,0.2084536552429199,0.3098175525665283,-0.0854260548949241,0.1306531131267547,0.5871312618255615,-0.1664635837078094,0.2290361076593399,-0.0890158861875534,0.0065931491553783,1.0,-0.0033779107034206,-0.210093006491661
LifeSat_Life_Satisfaction,0.1284232884645462,-0.1860968917608261,-0.070021316409111,-0.1539943367242813,0.2947671711444855,-0.3678363263607025,0.7033472061157227,0.2680814862251282,-0.0136672817170619,0.199706882238388,-0.3226187229156494,0.0994587913155555,0.3497307300567627,-0.0033779107034206,1.0,-0.3674810230731964
Lonely_Loneliness,-0.2979334592819214,-0.0017463755793869,-0.293856680393219,0.0420649424195289,-0.4348237514495849,0.1748597919940948,-0.3594348430633545,-0.4607476890087127,-0.2912918031215668,-0.054328266531229,0.1707404255867004,-0.1921010762453079,-0.1150836497545242,-0.210093006491661,-0.3674810230731964,0.9999998807907104
