,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,1.0000001192092896,0.4503573477268219,0.5196281671524048,0.1986423134803772,0.5590336918830872,-0.14483995735645294,0.012641362845897675,0.3444107174873352,0.478168249130249,0.2362440824508667,-0.08776507526636124,-0.010235855355858803,0.250905841588974,0.3721542954444885,-0.0211953092366457,-0.4291650652885437
IRI_Fantasy,0.4503573477268219,1.0000001192092896,0.6355847716331482,0.1548619568347931,0.5728360414505005,-0.024790450930595398,0.01137249544262886,0.4094580411911011,0.47966721653938293,0.2051326334476471,-0.09809243679046631,-0.10650398582220078,0.39223966002464294,0.4085421860218048,-0.03874686360359192,-0.3742505609989166
IRI_Empathic_concern,0.5196281671524048,0.6355847716331482,1.0,0.08994460850954056,0.5962740778923035,-0.25892865657806396,0.10488980263471603,0.4662647545337677,0.5547422766685486,0.30159878730773926,-0.08442254364490509,-0.128240704536438,0.4823894500732422,0.3889022469520569,-0.007460444234311581,-0.5399925708770752
IRI_Personal_distress,0.1986423134803772,0.1548619568347931,0.08994460850954056,1.0,0.22682663798332214,-0.0773131251335144,0.017441174015402794,0.05179416388273239,0.11115678399801254,0.16335564851760864,0.11313069611787796,-0.028216958045959473,0.024149514734745026,0.2260001003742218,-0.08801300823688507,-0.04529828578233719
PANAS_Positive_Affect,0.5590336918830872,0.5728360414505005,0.5962740778923035,0.22682663798332214,1.0000001192092896,-0.3181602656841278,0.04145060107111931,0.39318132400512695,0.4291451871395111,0.36182901263237,-0.11868468672037125,-0.04059664160013199,0.3890821039676666,0.3855540156364441,0.03901400789618492,-0.4635242521762848
PANAS_Negative_Affect,-0.14483995735645294,-0.024790450930595398,-0.25892865657806396,-0.0773131251335144,-0.3181602656841278,1.0,-0.07839269191026688,-0.18704228103160858,-0.3285285532474518,-0.07384171336889267,0.12877346575260162,-0.17397822439670563,-0.09097123146057129,-0.16607408225536346,-0.08421672880649567,0.3975493609905243
POM_Peace_of_Mind,0.012641362845897675,0.01137249544262886,0.10488980263471603,0.017441174015402794,0.04145060107111931,-0.07839269191026688,1.0,-0.09543775022029877,-0.003182713408023119,0.14966385066509247,-0.019211536273360252,-0.15320223569869995,0.01477839332073927,0.1042022630572319,0.048281747847795486,-0.08346042782068253
BigFive_Extraversion,0.3444107174873352,0.4094580411911011,0.4662647545337677,0.05179416388273239,0.39318132400512695,-0.18704228103160858,-0.09543775022029877,1.0000001192092896,0.4361492991447449,0.17029297351837158,-0.04453883692622185,0.15222959220409393,0.35657504200935364,0.17773382365703583,-0.041618939489126205,-0.39923417568206787
BigFive_Agreeableness,0.478168249130249,0.47966721653938293,0.5547422766685486,0.11115678399801254,0.4291451871395111,-0.3285285532474518,-0.003182713408023119,0.4361492991447449,1.0000001192092896,0.1324051469564438,-0.08528484404087067,0.012579363770782948,0.317998468875885,0.33890315890312195,-0.156756192445755,-0.4715430736541748
BigFive_Conscientiousness,0.2362440824508667,0.2051326334476471,0.30159878730773926,0.16335564851760864,0.36182901263237,-0.07384171336889267,0.14966385066509247,0.17029297351837158,0.1324051469564438,1.0000001192092896,0.07959728688001633,-0.0974726602435112,0.20813590288162231,0.19542968273162842,-0.12654368579387665,-0.23616290092468262
BigFive_Neuroticism,-0.08776507526636124,-0.09809243679046631,-0.08442254364490509,0.11313069611787796,-0.11868468672037125,0.12877346575260162,-0.019211536273360252,-0.04453883692622185,-0.08528484404087067,0.07959728688001633,1.0,0.07337251305580139,0.05696304142475128,-0.04568834230303764,0.04003547504544258,-0.04519655555486679
BigFive_Openness,-0.010235855355858803,-0.10650398582220078,-0.128240704536438,-0.028216958045959473,-0.04059664160013199,-0.17397822439670563,-0.15320223569869995,0.15222959220409393,0.012579363770782948,-0.0974726602435112,0.07337251305580139,1.0,-0.04510295391082764,-0.25198665261268616,0.0940430611371994,-0.10734373331069946
SelfConst_Independent_self,0.250905841588974,0.39223966002464294,0.4823894500732422,0.024149514734745026,0.3890821039676666,-0.09097123146057129,0.01477839332073927,0.35657504200935364,0.317998468875885,0.20813590288162231,0.05696304142475128,-0.04510295391082764,1.0,0.16401079297065735,-0.03968892991542816,-0.4799835681915283
SelfConst_Interdependent_self,0.3721542954444885,0.4085421860218048,0.3889022469520569,0.2260001003742218,0.3855540156364441,-0.16607408225536346,0.1042022630572319,0.17773382365703583,0.33890315890312195,0.19542968273162842,-0.04568834230303764,-0.25198665261268616,0.16401079297065735,1.0,-0.018982727080583572,-0.25303250551223755
LifeSat_Life_Satisfaction,-0.0211953092366457,-0.03874686360359192,-0.007460444234311581,-0.08801300823688507,0.03901400789618492,-0.08421672880649567,0.048281747847795486,-0.041618939489126205,-0.156756192445755,-0.12654368579387665,0.04003547504544258,0.0940430611371994,-0.03968892991542816,-0.018982727080583572,1.0,-0.055472731590270996
Lonely_Loneliness,-0.4291650652885437,-0.3742505609989166,-0.5399925708770752,-0.04529828578233719,-0.4635242521762848,0.3975493609905243,-0.08346042782068253,-0.39923417568206787,-0.4715430736541748,-0.23616290092468262,-0.04519655555486679,-0.10734373331069946,-0.4799835681915283,-0.25303250551223755,-0.055472731590270996,1.0000001192092896
