,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,1.0,0.43547260761260986,0.49468088150024414,0.1724526733160019,0.5554457306861877,-0.07567505538463593,0.014593778178095818,0.3159309923648834,0.4585615396499634,0.2306329756975174,-0.0767982229590416,-0.03369251638650894,0.2982774078845978,0.32861027121543884,-0.04098350927233696,-0.40387779474258423
IRI_Fantasy,0.43547260761260986,1.0,0.6073610186576843,0.17820976674556732,0.5081469416618347,0.020253926515579224,-0.004958742763847113,0.3995395302772522,0.47103995084762573,0.15297754108905792,-0.0700896605849266,-0.10314587503671646,0.37517401576042175,0.40904971957206726,-0.010625270195305347,-0.3286648094654083
IRI_Empathic_concern,0.49468088150024414,0.6073610186576843,1.0,0.040400173515081406,0.5763859748840332,-0.24556896090507507,0.09468499571084976,0.45503830909729004,0.537619948387146,0.26172569394111633,-0.09777447581291199,-0.12807434797286987,0.47774946689605713,0.35225218534469604,0.03583084046840668,-0.5382359623908997
IRI_Personal_distress,0.1724526733160019,0.17820976674556732,0.040400173515081406,1.0000001192092896,0.17633898556232452,-0.02419295161962509,0.01140651386231184,0.041175294667482376,0.1414543092250824,0.07419244945049286,0.09694843739271164,0.040700994431972504,0.0358230397105217,0.19446492195129395,-0.10706987977027893,-0.052529413253068924
PANAS_Positive_Affect,0.5554457306861877,0.5081469416618347,0.5763859748840332,0.17633898556232452,1.0,-0.2655259668827057,0.06663211435079575,0.331743985414505,0.4232725501060486,0.3018191158771515,-0.1261317878961563,-0.05079163610935211,0.4080120623111725,0.3457414209842682,0.07157233357429504,-0.43750861287117004
PANAS_Negative_Affect,-0.07567505538463593,0.020253926515579224,-0.24556896090507507,-0.02419295161962509,-0.2655259668827057,1.0000001192092896,-0.099190354347229,-0.09211105853319168,-0.26037344336509705,-0.017042648047208786,0.09945227205753326,-0.11271894723176956,-0.09329215437173843,-0.16124750673770905,-0.06176310405135155,0.3412730395793915
POM_Peace_of_Mind,0.014593778178095818,-0.004958742763847113,0.09468499571084976,0.01140651386231184,0.06663211435079575,-0.099190354347229,1.0,-0.09382698684930801,0.021044913679361343,0.16129498183727264,-0.022524947300553322,-0.13831008970737457,0.007623433601111174,0.07499536871910095,0.03952673822641373,-0.10257884860038757
BigFive_Extraversion,0.3159309923648834,0.3995395302772522,0.45503830909729004,0.041175294667482376,0.331743985414505,-0.09211105853319168,-0.09382698684930801,1.0,0.4156649112701416,0.14810305833816528,-0.024139611050486565,0.08094490319490433,0.3495454490184784,0.2081831395626068,-0.001734047313220799,-0.31295013427734375
BigFive_Agreeableness,0.4585615396499634,0.47103995084762573,0.537619948387146,0.1414543092250824,0.4232725501060486,-0.26037344336509705,0.021044913679361343,0.4156649112701416,1.0,0.1455468386411667,-0.06206134706735611,-0.03080432116985321,0.3349437415599823,0.3754173815250397,-0.1512271910905838,-0.4228663146495819
BigFive_Conscientiousness,0.2306329756975174,0.15297754108905792,0.26172569394111633,0.07419244945049286,0.3018191158771515,-0.017042648047208786,0.16129498183727264,0.14810305833816528,0.1455468386411667,1.0000001192092896,0.06866822391748428,-0.07251401245594025,0.1825091689825058,0.1554352045059204,-0.10884308069944382,-0.23995092511177063
BigFive_Neuroticism,-0.0767982229590416,-0.0700896605849266,-0.09777447581291199,0.09694843739271164,-0.1261317878961563,0.09945227205753326,-0.022524947300553322,-0.024139611050486565,-0.06206134706735611,0.06866822391748428,1.0,0.08774015307426453,0.04815147817134857,-0.006078796926885843,0.07823790609836578,-0.08199812471866608
BigFive_Openness,-0.03369251638650894,-0.10314587503671646,-0.12807434797286987,0.040700994431972504,-0.05079163610935211,-0.11271894723176956,-0.13831008970737457,0.08094490319490433,-0.03080432116985321,-0.07251401245594025,0.08774015307426453,1.0,-0.053312625735998154,-0.21195581555366516,0.08198639005422592,-0.04966245964169502
SelfConst_Independent_self,0.2982774078845978,0.37517401576042175,0.47774946689605713,0.0358230397105217,0.4080120623111725,-0.09329215437173843,0.007623433601111174,0.3495454490184784,0.3349437415599823,0.1825091689825058,0.04815147817134857,-0.053312625735998154,1.0,0.16026975214481354,-0.01728304848074913,-0.49079960584640503
SelfConst_Interdependent_self,0.32861027121543884,0.40904971957206726,0.35225218534469604,0.19446492195129395,0.3457414209842682,-0.16124750673770905,0.07499536871910095,0.2081831395626068,0.3754173815250397,0.1554352045059204,-0.006078796926885843,-0.21195581555366516,0.16026975214481354,1.0000001192092896,-0.010373791679739952,-0.25774070620536804
LifeSat_Life_Satisfaction,-0.04098350927233696,-0.010625270195305347,0.03583084046840668,-0.10706987977027893,0.07157233357429504,-0.06176310405135155,0.03952673822641373,-0.001734047313220799,-0.1512271910905838,-0.10884308069944382,0.07823790609836578,0.08198639005422592,-0.01728304848074913,-0.010373791679739952,1.0,-0.08748520165681839
Lonely_Loneliness,-0.40387779474258423,-0.3286648094654083,-0.5382359623908997,-0.052529413253068924,-0.43750861287117004,0.3412730395793915,-0.10257884860038757,-0.31295013427734375,-0.4228663146495819,-0.23995092511177063,-0.08199812471866608,-0.04966245964169502,-0.49079960584640503,-0.25774070620536804,-0.08748520165681839,1.0000001192092896
