level,layer,n_constructs,n_pairs,mantel_r,mantel_p,pearson_r,pearson_p,slope,intercept
subscale,16,16,120,0.40535343725239226,0.0004999500049995,0.4053534372523923,4.3759359129395846e-06,0.37994649508302936,0.054682687498315105
subscale,20,16,120,0.4026503503575409,0.0006999300069993001,0.40265035035754076,5.1358060240296375e-06,0.40193548919451993,0.05299737358125156
subscale,24,16,120,0.38807468463120065,0.0007999200079992001,0.38807468463120065,1.1892207123042115e-05,0.41571726179219576,0.05114465885219349
subscale,28,16,120,0.4162115139713494,0.0005999400059994001,0.41621151397134937,2.26755200384239e-06,0.4387223285124637,0.05699963500588108
subscale,32,16,120,0.45073660665489873,0.00019998000199980003,0.45073660665489873,2.391866002606419e-07,0.4871297293286451,0.06440490490417143
subscale,36,16,120,0.4806769965151746,0.00019998000199980003,0.4806769965151747,2.753490840163866e-08,0.46568578943419575,0.05528781271015542
