,IRI_Perspective_taking,IRI_Fantasy,IRI_Empathic_concern,IRI_Personal_distress,PANAS_Positive_Affect,PANAS_Negative_Affect,POM_Peace_of_Mind,BigFive_Extraversion,BigFive_Agreeableness,BigFive_Conscientiousness,BigFive_Neuroticism,BigFive_Openness,SelfConst_Independent_self,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,Lonely_Loneliness
IRI_Perspective_taking,1.0,0.4291539788246155,0.5544341206550598,0.23460350930690765,0.5812572836875916,-0.22749581933021545,0.04177560657262802,0.40383926033973694,0.530753493309021,0.21093089878559113,-0.12281672656536102,0.06980860978364944,0.21568086743354797,0.4191880226135254,0.05569041520357132,-0.47879698872566223
IRI_Fantasy,0.4291539788246155,1.0,0.6610374450683594,0.20424410700798035,0.5738824605941772,-0.014126618392765522,0.03471653163433075,0.35997113585472107,0.45263975858688354,0.13839566707611084,-0.16323857009410858,-0.09443344920873642,0.34773021936416626,0.43018069863319397,-0.03016698732972145,-0.34645822644233704
IRI_Empathic_concern,0.5544341206550598,0.6610374450683594,1.0,0.17923128604888916,0.6218605041503906,-0.2734474539756775,0.08054041117429733,0.5293523073196411,0.6293354034423828,0.2752344310283661,-0.08702899515628815,-0.03354808688163757,0.464383602142334,0.432702898979187,-0.01789131946861744,-0.5777726173400879
IRI_Personal_distress,0.23460350930690765,0.20424410700798035,0.17923128604888916,1.0000001192092896,0.27659404277801514,-0.04454870894551277,0.12787775695323944,0.17443156242370605,0.13636921346187592,0.2736128866672516,0.08891719579696655,0.0023019909858703613,0.04072639346122742,0.21846932172775269,-0.08389545232057571,-0.11885454505681992
PANAS_Positive_Affect,0.5812572836875916,0.5738824605941772,0.6218605041503906,0.27659404277801514,1.0000001192092896,-0.3595965802669525,0.12691418826580048,0.4531843960285187,0.41621842980384827,0.34408560395240784,-0.1611114889383316,-0.007565576583147049,0.36157891154289246,0.4041685163974762,0.07871166616678238,-0.4810803234577179
PANAS_Negative_Affect,-0.22749581933021545,-0.014126618392765522,-0.2734474539756775,-0.04454870894551277,-0.3595965802669525,1.0000001192092896,-0.030667521059513092,-0.26777443289756775,-0.3718261420726776,-0.052574023604393005,0.15706534683704376,-0.28676003217697144,-0.09496958553791046,-0.1334078013896942,-0.19626055657863617,0.4531896412372589
POM_Peace_of_Mind,0.04177560657262802,0.03471653163433075,0.08054041117429733,0.12787775695323944,0.12691418826580048,-0.030667521059513092,1.0000001192092896,-0.06822704523801804,-0.07132894545793533,0.23952557146549225,-0.018067210912704468,-0.19941964745521545,0.03668862581253052,0.1489264965057373,-0.0180932879447937,-0.024557577446103096
BigFive_Extraversion,0.40383926033973694,0.35997113585472107,0.5293523073196411,0.17443156242370605,0.4531843960285187,-0.26777443289756775,-0.06822704523801804,1.0,0.43164604902267456,0.18945768475532532,-0.09294076263904572,0.17625540494918823,0.34722205996513367,0.17346414923667908,0.014366928488016129,-0.43592801690101624
BigFive_Agreeableness,0.530753493309021,0.45263975858688354,0.6293354034423828,0.13636921346187592,0.41621842980384827,-0.3718261420726776,-0.07132894545793533,0.43164604902267456,1.0,0.051507167518138885,-0.09674031287431717,0.1292855441570282,0.2801821231842041,0.3598383069038391,-0.0720217227935791,-0.47753801941871643
BigFive_Conscientiousness,0.21093089878559113,0.13839566707611084,0.2752344310283661,0.2736128866672516,0.34408560395240784,-0.052574023604393005,0.23952557146549225,0.18945768475532532,0.051507167518138885,1.0,0.08356650918722153,-0.1477072685956955,0.2064712792634964,0.2048419862985611,-0.18735378980636597,-0.1761704981327057
BigFive_Neuroticism,-0.12281672656536102,-0.16323857009410858,-0.08702899515628815,0.08891719579696655,-0.1611114889383316,0.15706534683704376,-0.018067210912704468,-0.09294076263904572,-0.09674031287431717,0.08356650918722153,1.0,0.04902453348040581,0.033575475215911865,-0.01655379682779312,-0.01023868564516306,-0.048737019300460815
BigFive_Openness,0.06980860978364944,-0.09443344920873642,-0.03354808688163757,0.0023019909858703613,-0.007565576583147049,-0.28676003217697144,-0.19941964745521545,0.17625540494918823,0.1292855441570282,-0.1477072685956955,0.04902453348040581,1.0000001192092896,-0.00789671204984188,-0.2766008973121643,0.2290963977575302,-0.1999136209487915
SelfConst_Independent_self,0.21568086743354797,0.34773021936416626,0.464383602142334,0.04072639346122742,0.36157891154289246,-0.09496958553791046,0.03668862581253052,0.34722205996513367,0.2801821231842041,0.2064712792634964,0.033575475215911865,-0.00789671204984188,1.0,0.17187829315662384,-0.025712870061397552,-0.4283023476600647
SelfConst_Interdependent_self,0.4191880226135254,0.43018069863319397,0.432702898979187,0.21846932172775269,0.4041685163974762,-0.1334078013896942,0.1489264965057373,0.17346414923667908,0.3598383069038391,0.2048419862985611,-0.01655379682779312,-0.2766008973121643,0.17187829315662384,1.0,-0.06275299936532974,-0.26655638217926025
LifeSat_Life_Satisfaction,0.05569041520357132,-0.03016698732972145,-0.01789131946861744,-0.08389545232057571,0.07871166616678238,-0.19626055657863617,-0.0180932879447937,0.014366928488016129,-0.0720217227935791,-0.18735378980636597,-0.01023868564516306,0.2290963977575302,-0.025712870061397552,-0.06275299936532974,1.0,-0.1708311289548874
Lonely_Loneliness,-0.47879698872566223,-0.34645822644233704,-0.5777726173400879,-0.11885454505681992,-0.4810803234577179,0.4531896412372589,-0.024557577446103096,-0.43592801690101624,-0.47753801941871643,-0.1761704981327057,-0.048737019300460815,-0.1999136209487915,-0.4283023476600647,-0.26655638217926025,-0.1708311289548874,1.0
