label,IRI,PANAS,POM,BigFive,SelfConst,LifeSat,Lonely
IRI,0.4729058990042394,0.1073294970554143,-0.1499368638010402,0.0786261147232818,0.1406214615597032,-0.1163146574598567,-0.0306008996429913
PANAS,0.1073294970554143,0.4422256706056784,-0.0861452237044536,0.0713180521047898,0.0967283352776476,-0.0162727820321479,-0.0155915281033283
POM,-0.1499368638010402,-0.0861452237044536,1.0,-0.0008987653566082,0.1652788641752997,0.6897377245732462,-0.4673179722857797
BigFive,0.0786261147232818,0.0713180521047898,-0.0008987653566082,0.1817590233438978,0.1045890279651607,0.0306310434626421,-0.1610720529204031
SelfConst,0.1406214615597032,0.0967283352776476,0.1652788641752997,0.1045890279651607,0.4756070052604081,0.1974298522987689,-0.202410417194329
LifeSat,-0.1163146574598567,-0.0162727820321479,0.6897377245732462,0.0306310434626421,0.1974298522987689,1.0,-0.4147670935561622
Lonely,-0.0306008996429913,-0.0155915281033283,-0.4673179722857797,-0.1610720529204031,-0.202410417194329,-0.4147670935561622,1.0
